Size,SizeRatio,Top1,Top5,W1,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W2,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W3,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W4,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W5,W50,W51,W52,W53,W54,W6,W7,W8,W9
81528768.0,0.09990129754594299,69.17,89.01,5.0,5.0,2.0,5.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,7.0,2.0,3.0,1.0,5.0,1.0,5.0,2.0,4.0,1.0,7.0,4.0,2.0,4.0,2.0,2.0,6.0,1.0,2.0,8.0,2.0,4.0,1.0,2.0,5.0,3.0,1.0,4.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,3.0,2.0,4.0,7.0,6.0,3.0,3.0
77180032.0,0.09457257273208644,70.48,90.22,6.0,3.0,7.0,7.0,3.0,2.0,1.0,3.0,7.0,6.0,1.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,5.0,5.0,1.0,1.0,5.0,2.0,3.0,4.0,2.0,2.0,5.0,1.0,6.0,4.0,3.0,4.0,2.0,5.0,4.0,2.0,2.0,4.0,1.0,5.0,4.0,1.0,2.0,2.0,8.0,2.0,5.0,2.0,3.0,6.0
80225024.0,0.09830375448889915,73.36,91.75,4.0,4.0,3.0,4.0,3.0,6.0,3.0,6.0,7.0,3.0,8.0,3.0,2.0,2.0,4.0,2.0,4.0,5.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,4.0,2.0,7.0,4.0,4.0,1.0,4.0,1.0,6.0,2.0,4.0,1.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,6.0,2.0,4.0,8.0,2.0,6.0,4.0,7.0,4.0,3.0
81466880.0,0.099825463068688,66.1,87.59,8.0,1.0,3.0,2.0,1.0,2.0,2.0,8.0,4.0,3.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,1.0,5.0,5.0,3.0,1.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,7.0,4.0,3.0,4.0,2.0,1.0,4.0,2.0,5.0,6.0,1.0,1.0,5.0,1.0,6.0,2.0,3.0,2.0,1.0
77309888.0,0.09473169181621299,68.42,88.32,5.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,8.0,5.0,5.0,3.0,2.0,2.0,4.0,2.0,5.0,2.0,3.0,2.0,6.0,1.0,1.0,2.0,4.0,3.0,3.0,6.0,3.0,1.0,4.0,2.0,3.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,8.0,7.0,5.0,2.0,2.0
77776832.0,0.09530386177076564,67.19,87.74,5.0,8.0,2.0,1.0,4.0,2.0,1.0,3.0,4.0,2.0,1.0,6.0,4.0,1.0,3.0,4.0,1.0,5.0,2.0,5.0,1.0,4.0,5.0,1.0,4.0,1.0,5.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,5.0,4.0,1.0,8.0,1.0,5.0,1.0,2.0,5.0,2.0,2.0,8.0,1.0,2.0,2.0,5.0,2.0,2.0,4.0,3.0
81546368.0,0.09992286371062253,76.32,93.16,6.0,5.0,5.0,3.0,4.0,2.0,4.0,7.0,8.0,3.0,6.0,5.0,6.0,4.0,6.0,7.0,7.0,7.0,6.0,3.0,2.0,5.0,6.0,5.0,2.0,7.0,3.0,2.0,6.0,3.0,5.0,6.0,3.0,2.0,3.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,6.0,2.0,5.0,4.0,1.0,3.0,7.0,7.0,7.0,3.0
81123264.0,0.09940441311172622,66.18,87.8,5.0,1.0,3.0,5.0,4.0,1.0,1.0,4.0,6.0,2.0,2.0,3.0,2.0,8.0,2.0,3.0,5.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,8.0,2.0,1.0,7.0,1.0,3.0,1.0,5.0,4.0,2.0,6.0,3.0,7.0,5.0,2.0,2.0,5.0,2.0,3.0,5.0,2.0,1.0,2.0,6.0,2.0,2.0,5.0,3.0,4.0,1.0
80103360.0,0.09815467347415072,72.21,91.04,5.0,4.0,1.0,4.0,6.0,2.0,1.0,4.0,1.0,2.0,3.0,7.0,4.0,1.0,3.0,6.0,3.0,1.0,2.0,5.0,8.0,4.0,3.0,6.0,6.0,7.0,2.0,1.0,3.0,1.0,3.0,4.0,5.0,1.0,2.0,7.0,3.0,3.0,5.0,1.0,5.0,1.0,2.0,2.0,5.0,6.0,5.0,3.0,2.0,4.0,6.0,3.0,3.0,5.0
68550208.0,0.08399801559915981,71.03,90.78,3.0,4.0,5.0,5.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,7.0,4.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,6.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,5.0,1.0,6.0,4.0,4.0,1.0,5.0,4.0,6.0,4.0,3.0,8.0
81299392.0,0.09962023160335573,67.99,88.61,5.0,4.0,1.0,6.0,3.0,1.0,5.0,4.0,5.0,1.0,2.0,2.0,2.0,2.0,8.0,5.0,4.0,3.0,4.0,1.0,3.0,1.0,8.0,4.0,1.0,3.0,1.0,1.0,3.0,2.0,5.0,1.0,7.0,1.0,1.0,6.0,4.0,1.0,6.0,1.0,3.0,2.0,7.0,5.0,3.0,3.0,1.0,3.0,1.0,5.0,4.0,7.0,4.0,3.0
71774528.0,0.08794893696845285,72.84,91.51,7.0,5.0,5.0,4.0,2.0,6.0,1.0,8.0,4.0,4.0,8.0,6.0,4.0,5.0,5.0,5.0,2.0,5.0,2.0,5.0,1.0,3.0,5.0,4.0,1.0,5.0,3.0,2.0,3.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,1.0,6.0,3.0,2.0,2.0,3.0,3.0,1.0,5.0,1.0,6.0,3.0,1.0,6.0,3.0,7.0,8.0,3.0
80653888.0,0.09882926310532696,71.92,91.32,3.0,8.0,8.0,1.0,3.0,5.0,3.0,7.0,1.0,8.0,6.0,5.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,6.0,1.0,5.0,5.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,5.0,2.0,3.0,4.0,4.0,3.0,1.0,7.0,1.0,5.0,6.0,7.0,3.0,1.0,1.0,6.0,2.0,4.0,5.0,3.0,2.0
81199424.0,0.0994977357879759,75.22,92.75,7.0,6.0,2.0,2.0,3.0,5.0,1.0,7.0,2.0,2.0,5.0,4.0,2.0,5.0,8.0,4.0,3.0,8.0,2.0,2.0,1.0,3.0,6.0,2.0,2.0,5.0,5.0,2.0,4.0,2.0,5.0,5.0,4.0,1.0,2.0,1.0,5.0,2.0,3.0,3.0,1.0,2.0,4.0,4.0,5.0,2.0,5.0,2.0,4.0,5.0,5.0,4.0,3.0,7.0
71029504.0,0.08703602161196337,68.61,89.2,4.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,1.0,5.0,2.0,5.0,4.0,3.0,6.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,5.0,2.0,7.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,4.0,4.0,2.0,5.0,5.0,4.0,2.0,1.0
79400064.0,0.09729288953355601,74.49,91.99,6.0,4.0,1.0,4.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,7.0,2.0,4.0,2.0,2.0,3.0,6.0,2.0,2.0,4.0,4.0,3.0,5.0,3.0,4.0,1.0,6.0,1.0,2.0,5.0,5.0,5.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,1.0,5.0,3.0,2.0,6.0,1.0,1.0,6.0,2.0,5.0,2.0,2.0
80066944.0,0.09811005111886831,71.04,90.44,2.0,6.0,2.0,5.0,4.0,7.0,4.0,5.0,5.0,6.0,3.0,6.0,3.0,1.0,6.0,7.0,5.0,7.0,3.0,1.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,6.0,7.0,2.0,3.0,5.0,7.0,2.0,1.0,5.0,4.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,7.0,4.0,7.0,2.0,5.0
80598528.0,0.09876142771460765,74.13,92.43,8.0,5.0,5.0,4.0,4.0,6.0,1.0,8.0,4.0,5.0,3.0,5.0,1.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,4.0,5.0,1.0,6.0,3.0,1.0,2.0,7.0,4.0,2.0,5.0,3.0,3.0,3.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,6.0,2.0,4.0,4.0,3.0,4.0,2.0
75754624.0,0.09282594866029417,73.17,91.73,6.0,3.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,6.0,2.0,5.0,4.0,1.0,6.0,2.0,4.0,6.0,7.0,4.0,2.0,2.0,7.0,5.0,1.0,2.0,3.0,1.0,4.0,3.0,5.0,1.0,5.0,1.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,4.0,6.0,3.0,2.0,4.0,5.0,3.0,7.0,6.0
79806784.0,0.09779126399369609,75.51,93.0,7.0,5.0,1.0,6.0,4.0,3.0,1.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,3.0,2.0,6.0,3.0,6.0,2.0,4.0,5.0,6.0,1.0,3.0,5.0,3.0,4.0,3.0,6.0,4.0,3.0,6.0,4.0,4.0,2.0,1.0,7.0,4.0,1.0,1.0,1.0,4.0,6.0,1.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,4.0
81167104.0,0.09945813246738255,76.76,93.49,4.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,3.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,6.0,2.0,3.0,4.0,2.0,6.0,2.0,1.0,8.0,1.0,3.0,6.0,4.0,2.0,4.0,3.0,4.0,3.0,1.0,7.0,1.0,5.0,2.0,5.0,4.0,1.0,5.0,6.0,5.0,3.0,6.0
80476096.0,0.09861140563085502,78.0,93.77,5.0,5.0,3.0,1.0,3.0,8.0,2.0,3.0,6.0,4.0,6.0,5.0,5.0,3.0,6.0,3.0,5.0,3.0,5.0,1.0,4.0,8.0,3.0,2.0,3.0,2.0,3.0,1.0,5.0,5.0,3.0,4.0,4.0,6.0,4.0,3.0,7.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,6.0,4.0,7.0,3.0,2.0
79285376.0,0.09715235656226238,76.72,93.13,6.0,1.0,5.0,2.0,3.0,4.0,2.0,5.0,8.0,3.0,4.0,5.0,2.0,2.0,3.0,5.0,5.0,2.0,3.0,3.0,6.0,6.0,8.0,4.0,1.0,4.0,6.0,2.0,5.0,3.0,4.0,3.0,1.0,6.0,6.0,3.0,8.0,1.0,3.0,1.0,4.0,2.0,6.0,2.0,3.0,1.0,6.0,1.0,2.0,5.0,5.0,5.0,6.0,7.0
80172992.0,0.0982399970638647,75.0,92.74,5.0,3.0,5.0,3.0,2.0,8.0,4.0,1.0,6.0,2.0,4.0,3.0,8.0,3.0,7.0,1.0,1.0,5.0,2.0,2.0,5.0,6.0,5.0,3.0,2.0,3.0,1.0,3.0,5.0,2.0,3.0,3.0,2.0,6.0,3.0,5.0,3.0,4.0,2.0,1.0,3.0,1.0,2.0,6.0,5.0,1.0,1.0,5.0,2.0,6.0,5.0,3.0,6.0,5.0
81020864.0,0.09927893724449977,77.99,93.89,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,1.0,3.0,4.0,7.0,5.0,6.0,5.0,2.0,4.0,3.0,6.0,5.0,1.0,6.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,6.0,2.0,4.0,5.0,1.0,3.0,1.0,2.0,3.0,5.0,2.0,7.0,1.0,5.0,1.0,2.0,6.0,4.0,4.0,4.0,7.0
80224576.0,0.09830320553198003,71.37,90.53,7.0,5.0,6.0,4.0,4.0,2.0,1.0,3.0,7.0,5.0,5.0,4.0,2.0,5.0,5.0,4.0,8.0,3.0,4.0,1.0,1.0,2.0,4.0,3.0,2.0,5.0,2.0,1.0,6.0,1.0,7.0,2.0,5.0,6.0,1.0,5.0,3.0,3.0,1.0,1.0,6.0,1.0,3.0,7.0,2.0,2.0,4.0,3.0,1.0,4.0,5.0,5.0,5.0,3.0
81243712.0,0.09955200410055134,77.49,93.81,3.0,5.0,2.0,1.0,4.0,4.0,7.0,6.0,4.0,1.0,2.0,4.0,4.0,4.0,7.0,4.0,1.0,4.0,4.0,2.0,3.0,3.0,7.0,5.0,3.0,6.0,1.0,3.0,5.0,2.0,3.0,3.0,2.0,5.0,1.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,6.0,4.0,7.0,1.0,4.0,3.0,1.0,3.0,5.0,4.0,7.0,1.0
81281344.0,0.09959811648175707,75.9,93.22,7.0,4.0,6.0,4.0,5.0,2.0,3.0,4.0,5.0,4.0,6.0,3.0,4.0,5.0,4.0,5.0,4.0,6.0,8.0,1.0,1.0,5.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,5.0,6.0,4.0,3.0,3.0,3.0,5.0,1.0,4.0,1.0,4.0,1.0,7.0,4.0,4.0,2.0,5.0,2.0,6.0,3.0,4.0,5.0,5.0,3.0
80121408.0,0.09817678859574938,75.84,93.01,3.0,3.0,6.0,6.0,2.0,3.0,4.0,4.0,5.0,2.0,5.0,1.0,2.0,4.0,8.0,6.0,2.0,1.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,2.0,7.0,3.0,7.0,4.0,4.0,3.0,3.0,2.0,5.0,3.0,2.0,3.0,3.0,6.0,3.0,5.0,1.0,2.0,1.0,3.0,5.0,6.0,6.0,6.0,4.0
81595520.0,0.09998309212689123,71.93,91.05,6.0,4.0,6.0,5.0,6.0,3.0,5.0,5.0,2.0,1.0,3.0,4.0,4.0,2.0,5.0,3.0,1.0,4.0,4.0,1.0,1.0,3.0,7.0,2.0,2.0,3.0,5.0,1.0,4.0,1.0,1.0,2.0,2.0,5.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,6.0,4.0,1.0,2.0,5.0,2.0,7.0,5.0,4.0,4.0,6.0
81377216.0,0.09971559326244783,73.55,91.77,5.0,5.0,4.0,8.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,1.0,4.0,5.0,3.0,6.0,5.0,3.0,3.0,3.0,8.0,2.0,1.0,4.0,5.0,1.0,5.0,6.0,4.0,5.0,2.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,1.0,6.0,3.0,3.0,5.0,5.0,3.0,6.0,7.0
81536960.0,0.0999113356153211,75.02,92.58,5.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,7.0,5.0,4.0,4.0,6.0,2.0,4.0,6.0,1.0,6.0,1.0,5.0,3.0,3.0,7.0,6.0,3.0,3.0,5.0,5.0,4.0,2.0,6.0,4.0,3.0,4.0,2.0,2.0,3.0,1.0,4.0,4.0,1.0,2.0,5.0,1.0,7.0,7.0,1.0,1.0,1.0,7.0,5.0,5.0,6.0,4.0
81560320.0,0.09993995979753215,76.18,93.24,4.0,4.0,4.0,5.0,6.0,4.0,6.0,3.0,4.0,5.0,3.0,4.0,5.0,2.0,7.0,4.0,4.0,6.0,5.0,2.0,2.0,2.0,5.0,2.0,1.0,5.0,1.0,3.0,5.0,5.0,2.0,6.0,1.0,4.0,4.0,3.0,3.0,1.0,7.0,5.0,1.0,1.0,5.0,3.0,5.0,1.0,2.0,5.0,2.0,3.0,5.0,6.0,6.0,5.0
80401152.0,0.09851957298052866,72.95,91.51,4.0,4.0,6.0,3.0,3.0,4.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,5.0,2.0,5.0,3.0,1.0,3.0,5.0,6.0,1.0,5.0,1.0,1.0,4.0,2.0,5.0,1.0,4.0,5.0,5.0,1.0,3.0,6.0,1.0,4.0,3.0,6.0,5.0,3.0
80800896.0,0.09900939939721394,78.59,94.26,6.0,4.0,5.0,7.0,3.0,5.0,7.0,7.0,3.0,5.0,5.0,6.0,7.0,4.0,6.0,1.0,3.0,7.0,5.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,1.0,1.0,6.0,4.0,3.0,2.0,6.0,1.0,4.0,4.0,2.0,5.0,3.0,2.0,1.0,6.0,1.0,4.0,3.0,4.0,3.0,1.0,6.0,6.0,8.0,2.0,4.0
80714112.0,0.09890305859973951,77.32,93.48,2.0,4.0,7.0,2.0,3.0,3.0,4.0,4.0,4.0,1.0,6.0,6.0,2.0,4.0,3.0,5.0,4.0,4.0,3.0,1.0,3.0,5.0,3.0,3.0,5.0,3.0,5.0,4.0,6.0,4.0,2.0,1.0,2.0,6.0,7.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,7.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,7.0,4.0,7.0,4.0
80930752.0,0.09916851848134048,70.6,90.6,5.0,5.0,4.0,6.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,3.0,2.0,3.0,6.0,3.0,4.0,6.0,1.0,1.0,5.0,8.0,5.0,3.0,6.0,2.0,7.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,6.0,2.0,4.0,4.0,1.0,6.0,4.0,5.0,5.0,5.0
81046656.0,0.09931054147855743,76.4,93.72,6.0,4.0,6.0,7.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,6.0,7.0,5.0,6.0,5.0,3.0,6.0,4.0,3.0,1.0,5.0,6.0,5.0,2.0,5.0,6.0,1.0,8.0,6.0,3.0,2.0,6.0,5.0,2.0,6.0,5.0,2.0,6.0,3.0,1.0,4.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,4.0,3.0,5.0,3.0,3.0
81293632.0,0.09961317358582424,75.83,93.0,7.0,5.0,5.0,5.0,8.0,3.0,5.0,4.0,4.0,4.0,5.0,7.0,2.0,4.0,4.0,5.0,1.0,8.0,3.0,1.0,1.0,2.0,8.0,3.0,1.0,2.0,4.0,4.0,2.0,4.0,1.0,5.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,6.0,1.0,6.0,4.0,1.0,6.0,4.0,3.0,8.0,7.0
81599616.0,0.0999881111615803,72.73,91.36,6.0,4.0,5.0,4.0,3.0,6.0,5.0,5.0,2.0,5.0,7.0,8.0,3.0,1.0,6.0,5.0,3.0,6.0,5.0,1.0,1.0,6.0,4.0,3.0,2.0,5.0,2.0,4.0,5.0,1.0,3.0,3.0,4.0,7.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,7.0,3.0,5.0,1.0,7.0,3.0,1.0,7.0,6.0,4.0,4.0,5.0
80366720.0,0.09847738172017376,78.27,94.19,6.0,4.0,4.0,4.0,7.0,6.0,5.0,4.0,3.0,5.0,6.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,2.0,5.0,6.0,5.0,1.0,6.0,6.0,3.0,4.0,5.0,1.0,1.0,5.0,5.0,3.0,3.0,5.0,4.0,6.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,4.0,3.0,4.0,8.0,5.0,2.0,6.0
80840640.0,0.0990580997181812,77.02,93.48,5.0,6.0,1.0,5.0,2.0,7.0,5.0,2.0,6.0,6.0,4.0,5.0,5.0,2.0,5.0,4.0,2.0,5.0,4.0,2.0,1.0,5.0,5.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,4.0,4.0,4.0,6.0,3.0,4.0,1.0,4.0,1.0,2.0,7.0,2.0,1.0,7.0,3.0,2.0,4.0,6.0,5.0,2.0,4.0
80803776.0,0.09901292840597968,79.4,94.74,5.0,4.0,5.0,7.0,4.0,7.0,3.0,4.0,7.0,4.0,6.0,4.0,5.0,6.0,6.0,6.0,1.0,6.0,2.0,3.0,3.0,5.0,4.0,1.0,4.0,4.0,6.0,1.0,7.0,4.0,2.0,6.0,3.0,6.0,2.0,5.0,5.0,5.0,5.0,2.0,3.0,2.0,4.0,4.0,5.0,2.0,6.0,1.0,2.0,3.0,1.0,8.0,4.0,8.0
81381312.0,0.0997206122971369,76.67,93.66,5.0,6.0,8.0,6.0,5.0,3.0,6.0,6.0,4.0,2.0,5.0,7.0,6.0,2.0,4.0,2.0,6.0,4.0,5.0,1.0,2.0,4.0,2.0,5.0,1.0,4.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,5.0,3.0,4.0,4.0,1.0,5.0,1.0,2.0,2.0,6.0,3.0,6.0,4.0,7.0,1.0,3.0,5.0,6.0,6.0,3.0,5.0
80922560.0,0.09915848041196237,76.45,93.13,5.0,2.0,7.0,5.0,4.0,3.0,8.0,6.0,3.0,3.0,6.0,6.0,1.0,5.0,4.0,1.0,3.0,5.0,5.0,1.0,2.0,5.0,2.0,4.0,1.0,4.0,3.0,2.0,5.0,5.0,1.0,6.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,1.0,3.0,1.0,5.0,4.0,6.0,2.0,4.0,2.0,1.0,7.0,5.0,3.0,4.0,8.0
81562752.0,0.09994293984937877,78.39,94.17,6.0,7.0,6.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,6.0,1.0,6.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,2.0,5.0,3.0,1.0,5.0,3.0,3.0,4.0,4.0,5.0,1.0,5.0,1.0,3.0,5.0,1.0,3.0,2.0,5.0,3.0,3.0,1.0,2.0,4.0,1.0,7.0,4.0,3.0,8.0,3.0
81463232.0,0.09982099299091805,78.48,94.17,5.0,7.0,2.0,7.0,5.0,6.0,8.0,6.0,6.0,3.0,5.0,7.0,6.0,4.0,2.0,7.0,5.0,6.0,4.0,1.0,3.0,6.0,5.0,4.0,4.0,5.0,2.0,1.0,4.0,3.0,2.0,4.0,5.0,3.0,1.0,4.0,6.0,3.0,3.0,1.0,3.0,2.0,5.0,3.0,8.0,1.0,6.0,1.0,2.0,6.0,5.0,6.0,8.0,5.0
81481280.0,0.09984310811251672,77.86,93.79,3.0,5.0,7.0,4.0,4.0,4.0,4.0,5.0,2.0,5.0,5.0,8.0,5.0,3.0,3.0,4.0,2.0,5.0,6.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,1.0,3.0,5.0,3.0,6.0,1.0,7.0,3.0,1.0,5.0,2.0,1.0,1.0,5.0,4.0,6.0,1.0,4.0,6.0,1.0,4.0,8.0,6.0,7.0,5.0
81512384.0,0.09988122140718676,76.77,93.53,5.0,6.0,5.0,6.0,4.0,6.0,4.0,4.0,5.0,5.0,5.0,5.0,8.0,3.0,5.0,5.0,4.0,3.0,6.0,3.0,3.0,5.0,6.0,2.0,5.0,6.0,4.0,1.0,5.0,3.0,1.0,5.0,1.0,7.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,5.0,3.0,8.0,1.0,4.0,1.0,6.0,4.0,5.0,4.0,3.0,5.0
81579584.0,0.09996356494505412,75.82,92.74,3.0,6.0,4.0,6.0,5.0,4.0,8.0,4.0,5.0,3.0,5.0,6.0,8.0,3.0,7.0,4.0,2.0,5.0,6.0,3.0,3.0,8.0,4.0,5.0,4.0,5.0,5.0,1.0,3.0,2.0,4.0,4.0,4.0,7.0,1.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,5.0,2.0,7.0,1.0,5.0,3.0,1.0,7.0,4.0,6.0,6.0,7.0
81135552.0,0.09941947021579339,77.64,93.95,5.0,5.0,4.0,5.0,4.0,6.0,2.0,4.0,7.0,6.0,5.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,4.0,2.0,6.0,3.0,5.0,4.0,2.0,4.0,5.0,1.0,5.0,4.0,3.0,7.0,2.0,4.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,4.0,4.0,7.0,1.0,6.0,1.0,5.0,4.0,6.0,4.0,5.0,6.0
80072256.0,0.09811656017948069,71.77,90.62,3.0,3.0,3.0,7.0,3.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,2.0,4.0,3.0,1.0,5.0,2.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,1.0,4.0,1.0,2.0,2.0,4.0,6.0,1.0,6.0,1.0,1.0,5.0,5.0,1.0,1.0,7.0,3.0,5.0,1.0,3.0,2.0,1.0,6.0,5.0,6.0,5.0,5.0
80939392.0,0.09917910550763771,77.07,93.59,2.0,8.0,4.0,4.0,6.0,2.0,5.0,4.0,4.0,4.0,7.0,2.0,8.0,5.0,5.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,6.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,6.0,3.0,2.0,6.0,2.0,3.0,3.0,3.0,5.0,4.0,1.0,1.0,6.0,2.0,4.0,2.0,2.0,4.0,2.0,5.0,7.0,4.0,4.0,6.0
81110976.0,0.09938935600765905,77.99,93.92,5.0,1.0,5.0,4.0,6.0,4.0,4.0,4.0,5.0,7.0,3.0,8.0,5.0,6.0,7.0,4.0,6.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,6.0,2.0,1.0,5.0,3.0,5.0,1.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,5.0,3.0,3.0,1.0,6.0,4.0,1.0,6.0,5.0,7.0,7.0,6.0
79865792.0,0.09786356946218534,76.2,93.0,5.0,5.0,7.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,5.0,3.0,5.0,3.0,6.0,2.0,5.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,1.0,4.0,3.0,2.0,4.0,1.0,6.0,2.0,4.0,6.0,1.0,3.0,3.0,2.0,3.0,7.0,1.0,5.0,1.0,5.0,2.0,1.0,6.0,6.0,4.0,5.0,3.0
80895104.0,0.09912483719506228,79.63,94.85,6.0,5.0,3.0,4.0,6.0,7.0,4.0,5.0,4.0,5.0,5.0,4.0,2.0,4.0,7.0,6.0,2.0,4.0,5.0,4.0,3.0,4.0,7.0,4.0,1.0,4.0,4.0,1.0,4.0,2.0,3.0,6.0,4.0,6.0,4.0,4.0,3.0,2.0,7.0,3.0,2.0,1.0,6.0,1.0,5.0,2.0,6.0,3.0,2.0,4.0,6.0,4.0,7.0,4.0
79871104.0,0.09787007852279771,78.98,94.45,6.0,6.0,3.0,5.0,3.0,4.0,2.0,6.0,5.0,4.0,3.0,7.0,4.0,6.0,3.0,4.0,6.0,6.0,2.0,8.0,5.0,4.0,5.0,3.0,2.0,4.0,3.0,1.0,5.0,3.0,2.0,6.0,4.0,6.0,3.0,3.0,2.0,4.0,4.0,2.0,1.0,3.0,5.0,4.0,5.0,1.0,5.0,3.0,1.0,3.0,5.0,4.0,5.0,7.0
