Size,SizeRatio,Top1,Top5,W1,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W2,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W3,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W4,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W5,W50,W51,W52,W53,W54,W6,W7,W8,W9
74144896.0,0.09085346802749428,77.51,94.02,6.0,5.0,8.0,5.0,2.0,3.0,3.0,4.0,7.0,6.0,5.0,8.0,7.0,4.0,4.0,2.0,4.0,2.0,8.0,4.0,6.0,3.0,6.0,3.0,1.0,3.0,2.0,5.0,3.0,1.0,5.0,3.0,1.0,8.0,6.0,3.0,4.0,1.0,4.0,2.0,3.0,1.0,2.0,1.0,7.0,3.0,1.0,3.0,3.0,6.0,8.0,5.0,8.0,7.0
80725952.0,0.09891756674688758,75.8,93.2,5.0,3.0,7.0,8.0,4.0,4.0,6.0,7.0,7.0,4.0,4.0,7.0,3.0,3.0,4.0,1.0,6.0,7.0,5.0,5.0,1.0,8.0,2.0,2.0,5.0,4.0,2.0,1.0,1.0,6.0,2.0,4.0,1.0,6.0,5.0,2.0,4.0,3.0,3.0,2.0,1.0,5.0,4.0,1.0,7.0,6.0,1.0,1.0,2.0,7.0,8.0,5.0,6.0,8.0
80000512.0,0.09802864865000514,79.12,95.06,8.0,5.0,6.0,8.0,5.0,6.0,6.0,7.0,5.0,2.0,6.0,7.0,5.0,7.0,5.0,8.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,8.0,1.0,2.0,2.0,5.0,1.0,4.0,6.0,4.0,2.0,1.0,4.0,3.0,5.0,2.0,7.0,1.0,5.0,3.0,5.0,3.0,2.0,4.0,3.0,7.0,5.0,3.0
79978816.0,0.09800206345063654,79.0,94.94,7.0,4.0,7.0,7.0,5.0,8.0,7.0,3.0,7.0,8.0,5.0,7.0,3.0,4.0,5.0,4.0,4.0,5.0,6.0,5.0,3.0,3.0,7.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,6.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,2.0,5.0,1.0,8.0,2.0,2.0,3.0,5.0,3.0,4.0,8.0,6.0,6.0
70395392.0,0.08625901230416354,62.85,86.35,8.0,8.0,5.0,3.0,7.0,8.0,5.0,6.0,7.0,3.0,8.0,5.0,7.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,6.0,2.0,2.0,5.0,3.0,4.0,3.0,1.0,3.0,2.0,3.0,7.0,1.0,2.0,3.0,2.0,1.0,5.0,2.0,4.0,2.0,2.0,5.0,2.0,3.0,2.0,4.0,1.0,8.0,5.0,5.0,6.0
80654656.0,0.09883020417433115,75.01,92.56,7.0,5.0,3.0,7.0,5.0,5.0,7.0,3.0,5.0,3.0,2.0,6.0,4.0,5.0,4.0,7.0,4.0,2.0,3.0,3.0,5.0,5.0,7.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,7.0,2.0,1.0,1.0,2.0,2.0,5.0,4.0,4.0,4.0,2.0,6.0,1.0,5.0,1.0,1.0,6.0,8.0,5.0,5.0,5.0
80209856.0,0.09828516837606623,71.35,91.16,5.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,7.0,2.0,2.0,8.0,4.0,6.0,4.0,3.0,3.0,1.0,5.0,2.0,4.0,3.0,8.0,2.0,2.0,4.0,3.0,3.0,4.0,7.0,3.0,1.0,4.0,5.0,3.0,7.0,3.0,2.0,2.0,1.0,1.0,2.0,6.0,3.0,8.0,1.0,1.0,1.0,6.0,7.0,7.0,8.0,6.0,7.0
79618816.0,0.09756093735491853,74.75,92.6,4.0,4.0,7.0,8.0,4.0,7.0,7.0,2.0,7.0,6.0,6.0,8.0,7.0,5.0,7.0,7.0,6.0,1.0,3.0,3.0,1.0,1.0,7.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,6.0,2.0,5.0,1.0,3.0,2.0,2.0,1.0,4.0,5.0,3.0,7.0,2.0,7.0,2.0,1.0,6.0,7.0,6.0,8.0,7.0
80944256.0,0.09918506561133097,75.24,93.47,6.0,7.0,7.0,3.0,8.0,6.0,8.0,4.0,3.0,7.0,6.0,8.0,7.0,5.0,5.0,3.0,4.0,5.0,3.0,3.0,1.0,3.0,5.0,7.0,1.0,3.0,4.0,4.0,4.0,1.0,5.0,4.0,5.0,5.0,2.0,4.0,2.0,4.0,1.0,1.0,2.0,3.0,6.0,3.0,5.0,1.0,5.0,2.0,1.0,6.0,7.0,8.0,7.0,6.0
79442240.0,0.0973445699063699,75.01,92.85,7.0,3.0,4.0,8.0,5.0,6.0,6.0,7.0,5.0,2.0,2.0,4.0,1.0,6.0,6.0,5.0,2.0,2.0,3.0,5.0,1.0,6.0,1.0,1.0,5.0,1.0,1.0,3.0,3.0,5.0,3.0,6.0,1.0,4.0,6.0,3.0,2.0,4.0,3.0,2.0,2.0,5.0,4.0,1.0,8.0,6.0,3.0,1.0,1.0,7.0,8.0,7.0,8.0,8.0
73453888.0,0.09000674119096674,76.62,93.68,7.0,7.0,6.0,4.0,6.0,4.0,6.0,5.0,3.0,4.0,3.0,5.0,7.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,8.0,4.0,5.0,2.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,8.0,3.0,1.0,4.0,1.0,5.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,4.0,2.0,1.0,6.0,7.0,5.0,8.0,6.0
81236288.0,0.09954290710017742,75.21,92.96,7.0,6.0,8.0,5.0,6.0,2.0,3.0,1.0,5.0,3.0,8.0,6.0,1.0,2.0,4.0,7.0,4.0,2.0,4.0,6.0,3.0,7.0,7.0,1.0,5.0,1.0,4.0,4.0,5.0,3.0,1.0,4.0,1.0,5.0,5.0,1.0,1.0,6.0,2.0,1.0,3.0,1.0,6.0,5.0,7.0,2.0,7.0,1.0,4.0,5.0,7.0,6.0,6.0,7.0
77312320.0,0.09473467186805962,75.93,93.23,7.0,8.0,4.0,6.0,5.0,3.0,8.0,2.0,6.0,3.0,7.0,7.0,3.0,6.0,5.0,6.0,4.0,6.0,3.0,3.0,2.0,2.0,6.0,1.0,6.0,4.0,2.0,1.0,6.0,5.0,1.0,3.0,2.0,7.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,3.0,6.0,3.0,5.0,1.0,1.0,8.0,8.0,6.0,6.0,5.0
75679232.0,0.0927335670530487,76.39,93.46,8.0,7.0,6.0,4.0,6.0,2.0,6.0,5.0,4.0,6.0,1.0,8.0,5.0,1.0,7.0,7.0,4.0,6.0,3.0,2.0,6.0,3.0,5.0,2.0,4.0,3.0,2.0,4.0,7.0,2.0,2.0,5.0,2.0,7.0,3.0,5.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,8.0,2.0,7.0,2.0,2.0,7.0,8.0,6.0,8.0,6.0
80352768.0,0.09846028563326416,79.69,95.0,8.0,4.0,4.0,6.0,6.0,6.0,6.0,5.0,1.0,4.0,2.0,7.0,8.0,7.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,6.0,4.0,1.0,4.0,7.0,3.0,5.0,3.0,2.0,1.0,4.0,4.0,6.0,3.0,3.0,2.0,1.0,5.0,2.0,2.0,2.0,5.0,3.0,8.0,2.0,5.0,3.0,1.0,5.0,7.0,8.0,8.0,6.0
77675648.0,0.09517987592946249,75.99,93.03,6.0,7.0,8.0,6.0,7.0,4.0,6.0,1.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,1.0,5.0,1.0,3.0,8.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,6.0,4.0,2.0,2.0,1.0,5.0,4.0,4.0,1.0,3.0,1.0,7.0,1.0,5.0,2.0,4.0,8.0,8.0,7.0,8.0,4.0
70824256.0,0.08678452092059134,74.91,93.0,7.0,6.0,6.0,8.0,7.0,5.0,7.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,7.0,4.0,2.0,4.0,4.0,1.0,5.0,5.0,3.0,2.0,3.0,2.0,6.0,4.0,2.0,6.0,1.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,5.0,4.0,4.0,1.0,5.0,1.0,1.0,3.0,6.0,8.0,6.0,7.0
73684480.0,0.09028929715947731,75.91,93.19,8.0,3.0,8.0,6.0,6.0,5.0,5.0,4.0,3.0,7.0,7.0,7.0,8.0,4.0,5.0,1.0,4.0,3.0,1.0,2.0,1.0,6.0,2.0,5.0,3.0,5.0,1.0,7.0,3.0,2.0,3.0,1.0,1.0,8.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,7.0,2.0,7.0,1.0,3.0,7.0,7.0,7.0,3.0,6.0
79809664.0,0.09779479300246184,78.03,94.47,6.0,8.0,8.0,7.0,8.0,6.0,8.0,7.0,6.0,3.0,4.0,7.0,5.0,2.0,7.0,3.0,5.0,4.0,2.0,7.0,1.0,7.0,8.0,4.0,5.0,3.0,4.0,2.0,1.0,3.0,4.0,3.0,4.0,7.0,3.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,5.0,1.0,5.0,2.0,5.0,1.0,3.0,5.0,5.0,8.0,7.0,7.0
68716480.0,0.08420175703856878,72.53,91.77,5.0,6.0,8.0,7.0,5.0,4.0,6.0,5.0,4.0,7.0,2.0,8.0,2.0,6.0,3.0,3.0,2.0,2.0,1.0,4.0,1.0,5.0,8.0,2.0,1.0,6.0,4.0,1.0,6.0,4.0,3.0,5.0,3.0,6.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,8.0,1.0,3.0,1.0,4.0,6.0,7.0,7.0,8.0,7.0
80340480.0,0.09844522852919697,76.72,93.87,8.0,8.0,8.0,7.0,7.0,6.0,7.0,7.0,8.0,4.0,3.0,8.0,4.0,7.0,5.0,5.0,4.0,3.0,1.0,4.0,4.0,1.0,6.0,4.0,4.0,2.0,3.0,1.0,8.0,3.0,1.0,3.0,4.0,6.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,2.0,8.0,2.0,2.0,3.0,3.0,6.0,7.0,6.0,8.0,7.0
80519936.0,0.09866512498651134,78.13,94.38,4.0,8.0,7.0,4.0,8.0,7.0,8.0,5.0,6.0,6.0,5.0,4.0,5.0,6.0,6.0,2.0,1.0,7.0,3.0,3.0,2.0,3.0,8.0,2.0,3.0,6.0,1.0,3.0,4.0,1.0,6.0,3.0,1.0,5.0,6.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,5.0,5.0,6.0,3.0,6.0,1.0,3.0,7.0,6.0,5.0,5.0,7.0
79906304.0,0.0979132108521568,75.64,93.31,8.0,8.0,6.0,7.0,5.0,6.0,7.0,4.0,6.0,2.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,3.0,6.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,1.0,8.0,3.0,4.0,3.0,4.0,2.0,5.0,2.0,5.0,3.0,2.0,7.0,1.0,1.0,1.0,1.0,6.0,7.0,7.0,8.0,8.0
81422272.0,0.09977080264402748,80.05,95.21,5.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,5.0,2.0,5.0,6.0,4.0,6.0,5.0,3.0,2.0,4.0,3.0,6.0,2.0,7.0,6.0,4.0,5.0,4.0,4.0,4.0,3.0,1.0,3.0,2.0,2.0,6.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,8.0,1.0,5.0,4.0,5.0,3.0,1.0,5.0,8.0,4.0,6.0,8.0
72986944.0,0.0894345712364141,76.2,93.76,7.0,6.0,7.0,7.0,7.0,4.0,4.0,4.0,5.0,5.0,3.0,8.0,2.0,4.0,3.0,7.0,6.0,4.0,3.0,1.0,2.0,3.0,5.0,4.0,2.0,2.0,3.0,6.0,2.0,2.0,1.0,2.0,2.0,7.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,7.0,2.0,6.0,5.0,2.0,1.0,1.0,7.0,6.0,8.0,8.0,6.0
73701312.0,0.09030992225515266,79.23,95.18,5.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,4.0,4.0,4.0,8.0,6.0,5.0,6.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,8.0,4.0,3.0,2.0,2.0,2.0,4.0,1.0,5.0,2.0,4.0,8.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,8.0,2.0,7.0,3.0,6.0,2.0,1.0,3.0,6.0,7.0,7.0,6.0
73854080.0,0.09049711656457114,73.3,92.26,6.0,7.0,7.0,8.0,8.0,3.0,4.0,3.0,5.0,8.0,7.0,6.0,5.0,5.0,5.0,7.0,3.0,1.0,1.0,5.0,1.0,5.0,5.0,3.0,1.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,8.0,5.0,5.0,2.0,4.0,3.0,1.0,1.0,3.0,6.0,1.0,8.0,4.0,6.0,2.0,1.0,4.0,8.0,7.0,4.0,8.0
76869952.0,0.09419261612164133,76.81,93.47,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,5.0,8.0,5.0,5.0,3.0,3.0,1.0,5.0,4.0,6.0,1.0,4.0,7.0,2.0,2.0,2.0,1.0,3.0,6.0,2.0,2.0,2.0,1.0,8.0,1.0,7.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,2.0,8.0,1.0,7.0,1.0,2.0,8.0,7.0,8.0,4.0,8.0
77327488.0,0.09475325798089254,76.92,93.81,6.0,7.0,4.0,4.0,6.0,6.0,7.0,2.0,1.0,4.0,2.0,6.0,6.0,5.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,5.0,1.0,6.0,2.0,1.0,5.0,2.0,2.0,1.0,7.0,2.0,8.0,2.0,6.0,5.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,8.0,2.0,4.0,3.0,4.0,7.0,7.0,7.0,6.0,8.0
80596096.0,0.09875844766276103,80.04,95.2,6.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,7.0,6.0,6.0,5.0,8.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,5.0,3.0,2.0,1.0,3.0,3.0,4.0,7.0,7.0,4.0,3.0,2.0,5.0,2.0,3.0,5.0,4.0,1.0,8.0,1.0,4.0,1.0,1.0,7.0,7.0,6.0,7.0,6.0
