Size,SizeRatio,Top1,Top5,W1,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W2,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W3,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W4,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W5,W50,W51,W52,W53,W54,W6,W7,W8,W9
81518912.0,0.09988922049372244,66.05,88.4,7.0,5.0,4.0,6.0,1.0,6.0,1.0,7.0,3.0,3.0,1.0,4.0,7.0,5.0,6.0,4.0,1.0,2.0,6.0,1.0,7.0,2.0,3.0,4.0,4.0,6.0,4.0,7.0,6.0,6.0,2.0,3.0,5.0,5.0,1.0,4.0,5.0,3.0,1.0,7.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,3.0,3.0,2.0,1.0,6.0,7.0,6.0
81281792.0,0.09959866543867618,71.65,90.96,4.0,5.0,5.0,2.0,4.0,4.0,6.0,4.0,6.0,1.0,3.0,1.0,1.0,4.0,6.0,6.0,6.0,3.0,4.0,3.0,6.0,3.0,2.0,5.0,3.0,2.0,3.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,7.0,4.0,7.0,3.0,6.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,6.0,6.0,7.0,1.0,1.0
81592640.0,0.09997956311812549,68.8,89.73,7.0,3.0,7.0,2.0,7.0,5.0,3.0,4.0,5.0,1.0,4.0,8.0,4.0,4.0,6.0,4.0,8.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,7.0,7.0,1.0,1.0,5.0,3.0,5.0,7.0,5.0,8.0,6.0,7.0,1.0,1.0,4.0,1.0,7.0,5.0,1.0,1.0,3.0,3.0,1.0,4.0,6.0,3.0,3.0,8.0,7.0,8.0
79955904.0,0.09797398822534462,61.62,84.9,5.0,4.0,3.0,2.0,6.0,4.0,1.0,6.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,6.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,4.0,3.0,5.0,6.0,5.0,1.0,6.0,1.0,3.0,4.0,5.0,1.0,3.0,2.0,1.0,3.0
81593088.0,0.0999801120750446,65.09,87.17,4.0,4.0,5.0,8.0,7.0,7.0,2.0,4.0,5.0,4.0,1.0,3.0,6.0,5.0,3.0,4.0,1.0,5.0,2.0,2.0,7.0,1.0,4.0,2.0,7.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,8.0,3.0,3.0,7.0,7.0,2.0,1.0,3.0,2.0,3.0,5.0,8.0,4.0,7.0,4.0,1.0,1.0,6.0,8.0,3.0,4.0
81129024.0,0.0994114711292577,65.56,87.68,3.0,2.0,1.0,2.0,3.0,7.0,3.0,5.0,6.0,1.0,1.0,1.0,5.0,1.0,4.0,7.0,3.0,5.0,1.0,6.0,3.0,6.0,7.0,5.0,3.0,5.0,4.0,5.0,1.0,6.0,2.0,6.0,4.0,2.0,7.0,4.0,4.0,7.0,3.0,2.0,1.0,2.0,1.0,5.0,6.0,3.0,4.0,4.0,2.0,1.0,2.0,6.0,2.0,1.0
81478848.0,0.0998401280606701,39.91,64.78,1.0,4.0,3.0,2.0,1.0,8.0,8.0,4.0,6.0,3.0,7.0,1.0,6.0,6.0,5.0,1.0,4.0,3.0,4.0,7.0,6.0,7.0,3.0,3.0,3.0,2.0,4.0,7.0,5.0,2.0,7.0,7.0,1.0,5.0,4.0,1.0,1.0,7.0,2.0,2.0,1.0,1.0,6.0,6.0,6.0,7.0,1.0,2.0,3.0,1.0,5.0,6.0,4.0,1.0
80388864.0,0.09850451587646147,64.43,86.62,4.0,6.0,1.0,5.0,2.0,2.0,1.0,5.0,1.0,5.0,4.0,6.0,1.0,2.0,4.0,3.0,6.0,3.0,3.0,2.0,4.0,5.0,1.0,6.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,2.0,6.0,6.0,1.0,1.0,1.0,2.0,1.0,5.0,3.0,5.0,1.0,2.0,5.0,4.0,1.0,2.0
81544384.0,0.09992043261569503,62.61,85.13,1.0,3.0,3.0,2.0,5.0,5.0,2.0,6.0,4.0,3.0,6.0,1.0,1.0,6.0,1.0,3.0,6.0,7.0,7.0,6.0,3.0,2.0,2.0,1.0,7.0,4.0,7.0,2.0,7.0,5.0,1.0,4.0,1.0,4.0,7.0,6.0,3.0,1.0,2.0,1.0,6.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,5.0,3.0,4.0,3.0,6.0
80925440.0,0.09916200942072811,70.73,90.26,4.0,6.0,2.0,3.0,6.0,2.0,6.0,3.0,2.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,5.0,3.0,1.0,5.0,3.0,6.0,5.0,2.0,4.0,2.0,3.0,1.0,1.0,3.0,5.0,6.0,6.0,2.0,5.0,1.0,1.0,2.0,1.0,6.0,3.0,3.0,3.0,6.0,5.0,4.0,1.0,4.0,5.0,2.0,6.0,1.0,1.0
81267840.0,0.09958156935176657,75.72,93.1,6.0,4.0,1.0,5.0,1.0,2.0,3.0,6.0,6.0,6.0,4.0,2.0,5.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,6.0,5.0,2.0,3.0,5.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,5.0,3.0,4.0,1.0,5.0,5.0,5.0,2.0,5.0,4.0
81155264.0,0.09944362432023449,62.72,84.88,1.0,7.0,5.0,6.0,5.0,4.0,5.0,7.0,2.0,4.0,3.0,5.0,3.0,5.0,7.0,7.0,7.0,6.0,1.0,1.0,3.0,3.0,5.0,4.0,5.0,2.0,6.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,5.0,3.0,4.0,2.0,3.0,1.0,6.0,2.0,4.0,1.0,4.0,6.0,3.0,3.0,4.0,6.0,3.0,6.0,3.0,5.0
81421504.0,0.09976986157502328,52.64,78.0,1.0,5.0,3.0,1.0,5.0,4.0,3.0,5.0,1.0,2.0,2.0,5.0,6.0,4.0,2.0,6.0,3.0,1.0,4.0,4.0,2.0,4.0,5.0,3.0,1.0,1.0,4.0,3.0,5.0,4.0,4.0,1.0,3.0,5.0,3.0,3.0,3.0,4.0,1.0,4.0,5.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,5.0,5.0,2.0,5.0,3.0,6.0
81362048.0,0.09969700714961491,70.54,90.57,6.0,4.0,4.0,4.0,3.0,1.0,5.0,6.0,4.0,6.0,6.0,3.0,5.0,2.0,2.0,4.0,1.0,2.0,1.0,4.0,3.0,2.0,5.0,1.0,6.0,1.0,6.0,2.0,6.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,6.0,3.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,3.0,3.0,1.0,6.0,3.0,5.0
81502528.0,0.09986914435496622,66.7,88.76,7.0,6.0,6.0,3.0,3.0,6.0,7.0,6.0,6.0,5.0,3.0,1.0,3.0,5.0,2.0,6.0,5.0,7.0,7.0,4.0,4.0,7.0,1.0,5.0,7.0,5.0,4.0,7.0,4.0,3.0,6.0,5.0,5.0,1.0,2.0,6.0,2.0,6.0,6.0,1.0,1.0,1.0,5.0,3.0,6.0,1.0,5.0,4.0,2.0,1.0,7.0,6.0,6.0,6.0
81368256.0,0.09970461412406552,56.43,80.5,1.0,6.0,2.0,3.0,1.0,2.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,1.0,2.0,6.0,2.0,1.0,3.0,4.0,4.0,5.0,4.0,1.0,2.0,5.0,4.0,1.0,1.0,3.0,6.0,6.0,1.0,3.0,6.0,1.0,1.0,6.0,5.0,2.0,6.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0
81516480.0,0.09988624044187581,70.79,90.14,5.0,3.0,3.0,6.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,6.0,4.0,1.0,1.0,4.0,1.0,4.0,5.0,5.0,3.0,5.0,1.0,3.0,1.0,1.0,5.0,2.0,5.0,1.0,3.0,1.0,5.0,4.0,4.0,4.0,2.0,5.0,1.0,1.0,1.0,5.0,2.0,5.0,6.0,6.0
81133120.0,0.09941649016394677,65.05,87.4,3.0,6.0,6.0,3.0,6.0,3.0,5.0,4.0,5.0,3.0,6.0,1.0,5.0,1.0,4.0,2.0,1.0,4.0,6.0,5.0,5.0,6.0,6.0,3.0,4.0,1.0,4.0,1.0,3.0,5.0,1.0,5.0,1.0,4.0,3.0,6.0,6.0,5.0,2.0,4.0,4.0,4.0,1.0,2.0,5.0,5.0,3.0,1.0,5.0,1.0,4.0,4.0,5.0,1.0
80618688.0,0.09878613077596786,60.93,84.51,1.0,2.0,5.0,6.0,6.0,5.0,4.0,6.0,6.0,2.0,2.0,5.0,4.0,2.0,6.0,6.0,2.0,2.0,3.0,1.0,5.0,3.0,5.0,5.0,5.0,1.0,2.0,4.0,3.0,4.0,1.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,1.0,5.0,4.0,3.0,5.0,1.0,5.0,2.0,3.0,2.0,5.0,2.0,5.0,4.0,5.0,3.0
81205632.0,0.09950534276242651,65.43,87.44,2.0,2.0,6.0,1.0,6.0,3.0,4.0,3.0,1.0,4.0,6.0,4.0,6.0,1.0,5.0,5.0,1.0,5.0,3.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,5.0,5.0,1.0,4.0,5.0,5.0,4.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,3.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,5.0,2.0,4.0
81333376.0,0.0996618739067915,68.83,89.33,6.0,6.0,1.0,4.0,6.0,4.0,1.0,1.0,5.0,5.0,5.0,4.0,1.0,3.0,5.0,1.0,6.0,5.0,3.0,5.0,5.0,6.0,5.0,2.0,5.0,4.0,1.0,5.0,4.0,1.0,6.0,1.0,3.0,4.0,2.0,1.0,1.0,4.0,3.0,5.0,1.0,4.0,1.0,3.0,5.0,3.0,2.0,5.0,3.0,2.0,6.0,4.0,4.0,3.0
81464448.0,0.09982248301684137,73.93,92.02,6.0,3.0,5.0,3.0,6.0,6.0,4.0,2.0,5.0,4.0,6.0,2.0,4.0,6.0,1.0,5.0,6.0,6.0,4.0,5.0,1.0,5.0,4.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,5.0,5.0,3.0,6.0,1.0,3.0,4.0,3.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,5.0,4.0,6.0,5.0,3.0
81599616.0,0.0999881111615803,74.96,93.01,6.0,4.0,4.0,4.0,5.0,4.0,1.0,6.0,5.0,2.0,6.0,5.0,4.0,2.0,3.0,5.0,6.0,4.0,6.0,5.0,3.0,1.0,5.0,2.0,4.0,3.0,5.0,5.0,4.0,1.0,2.0,2.0,4.0,6.0,1.0,3.0,2.0,4.0,4.0,5.0,2.0,3.0,1.0,2.0,5.0,1.0,5.0,3.0,3.0,4.0,5.0,6.0,2.0,5.0
80413888.0,0.09853517904151494,60.48,83.29,1.0,1.0,5.0,3.0,3.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,5.0,3.0,2.0,4.0,1.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,5.0,4.0,2.0,3.0,5.0,4.0,5.0,1.0,5.0,5.0,1.0,1.0,4.0,4.0,3.0,4.0,5.0
81602944.0,0.09999218912726515,62.53,85.19,2.0,4.0,2.0,5.0,6.0,1.0,2.0,6.0,2.0,4.0,1.0,6.0,1.0,3.0,2.0,3.0,3.0,5.0,3.0,1.0,4.0,1.0,3.0,5.0,4.0,5.0,2.0,5.0,5.0,1.0,1.0,4.0,1.0,6.0,2.0,1.0,4.0,4.0,4.0,4.0,5.0,1.0,4.0,5.0,6.0,4.0,5.0,2.0,5.0,1.0,3.0,5.0,6.0,5.0
81175296.0,0.09946817053676066,70.41,90.17,4.0,5.0,6.0,1.0,3.0,4.0,5.0,6.0,3.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,3.0,2.0,4.0,6.0,3.0,3.0,4.0,1.0,5.0,3.0,3.0,2.0,1.0,5.0,5.0,3.0,1.0,4.0,3.0,5.0,1.0,4.0,5.0,2.0,5.0,4.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0
80398720.0,0.09851659292868202,74.72,92.86,2.0,4.0,2.0,3.0,5.0,4.0,4.0,5.0,3.0,3.0,1.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,5.0,3.0,4.0,2.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,1.0,2.0,1.0,5.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,5.0,1.0,4.0,5.0
81467328.0,0.09982601202560712,70.24,90.81,5.0,6.0,1.0,6.0,1.0,1.0,5.0,5.0,1.0,4.0,6.0,5.0,4.0,5.0,5.0,1.0,5.0,2.0,6.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,4.0,4.0,1.0,1.0,5.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,3.0,1.0
81097920.0,0.09937335783458767,64.23,86.12,1.0,5.0,1.0,5.0,2.0,4.0,5.0,1.0,3.0,4.0,4.0,5.0,3.0,1.0,1.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,1.0,4.0,4.0,1.0,3.0,5.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,4.0,2.0,3.0
81305152.0,0.09962728962088721,66.72,87.81,3.0,5.0,1.0,1.0,5.0,1.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,1.0,4.0,1.0,4.0,5.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,3.0,1.0,4.0,5.0,3.0,5.0,3.0,3.0,1.0,1.0,3.0,4.0,4.0,3.0,5.0,2.0,2.0
81605376.0,0.09999516917911178,71.99,91.15,4.0,4.0,2.0,4.0,5.0,4.0,1.0,4.0,3.0,5.0,2.0,4.0,4.0,2.0,3.0,5.0,4.0,1.0,1.0,3.0,4.0,5.0,5.0,4.0,5.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,2.0,1.0,3.0,1.0,4.0,4.0,5.0,5.0,5.0,4.0
79863360.0,0.0978605894103387,66.46,87.91,3.0,2.0,5.0,3.0,5.0,1.0,1.0,4.0,1.0,3.0,5.0,3.0,4.0,2.0,5.0,4.0,2.0,4.0,3.0,1.0,5.0,4.0,1.0,1.0,3.0,5.0,3.0,3.0,4.0,2.0,5.0,2.0,3.0,2.0,5.0,2.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,3.0,5.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0
81598400.0,0.09998662113565698,71.06,90.72,5.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,5.0,3.0,5.0,5.0,1.0,4.0,2.0,4.0,5.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,4.0,4.0,5.0,5.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,4.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,1.0,5.0
81422272.0,0.09977080264402748,62.07,85.35,5.0,6.0,2.0,1.0,2.0,4.0,3.0,2.0,3.0,4.0,6.0,6.0,1.0,2.0,4.0,5.0,1.0,4.0,6.0,3.0,1.0,2.0,6.0,6.0,3.0,3.0,3.0,4.0,3.0,5.0,1.0,5.0,3.0,6.0,1.0,4.0,5.0,1.0,5.0,4.0,1.0,4.0,5.0,1.0,5.0,3.0,4.0,5.0,1.0,1.0,5.0,5.0,3.0,4.0
81049536.0,0.09931407048732317,65.53,87.41,5.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,4.0,2.0,5.0,1.0,4.0,5.0,2.0,3.0,3.0,1.0,3.0,4.0,5.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,3.0,5.0,3.0,5.0,2.0,5.0,5.0,4.0,5.0,3.0,4.0,1.0,4.0,4.0,3.0,2.0,5.0,3.0,2.0,4.0,1.0,4.0,3.0,3.0,4.0
81146624.0,0.09943303729393725,74.8,92.64,4.0,6.0,6.0,2.0,4.0,6.0,6.0,3.0,3.0,3.0,1.0,4.0,6.0,4.0,4.0,2.0,6.0,4.0,3.0,1.0,3.0,5.0,1.0,6.0,6.0,1.0,5.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,3.0,4.0,5.0,5.0,1.0,5.0,1.0,6.0,1.0,4.0,3.0,4.0,3.0,6.0,3.0,6.0,6.0
80336832.0,0.09844075845142704,73.55,92.58,5.0,5.0,4.0,2.0,3.0,2.0,4.0,5.0,3.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,1.0,2.0,1.0,5.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,5.0,1.0,5.0,1.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,5.0,3.0,5.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,5.0
80062848.0,0.09810503208417926,76.75,93.75,2.0,4.0,1.0,3.0,3.0,5.0,2.0,5.0,5.0,2.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,5.0,2.0,3.0,1.0,4.0,5.0,4.0,2.0,5.0,2.0,4.0,3.0,2.0,4.0,5.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,3.0,5.0,3.0,3.0
80058304.0,0.09809946409257107,64.73,87.06,5.0,6.0,2.0,5.0,3.0,3.0,1.0,3.0,2.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,3.0,3.0,1.0,6.0,6.0,5.0,4.0,5.0,5.0,6.0,5.0,2.0,2.0,5.0,5.0,2.0,4.0,6.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,3.0,1.0,4.0,3.0,1.0,4.0,1.0,6.0,6.0,6.0,6.0
81064704.0,0.0993326566001561,70.93,91.02,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,1.0,2.0,3.0,4.0,5.0,4.0,2.0,3.0,1.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,1.0,5.0,5.0,5.0,3.0,1.0,5.0,5.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0
81597184.0,0.09998513110973367,74.5,92.39,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,1.0,4.0,1.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,2.0,4.0,2.0,5.0,5.0,3.0,1.0,4.0,5.0,1.0,5.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0
81074112.0,0.09934418469545753,71.33,90.88,5.0,5.0,5.0,4.0,5.0,1.0,5.0,2.0,1.0,4.0,4.0,5.0,2.0,3.0,1.0,4.0,1.0,3.0,5.0,3.0,2.0,1.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,2.0,3.0,1.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0
80316352.0,0.09841566327798175,76.62,93.78,5.0,5.0,4.0,2.0,1.0,1.0,1.0,4.0,5.0,5.0,4.0,4.0,2.0,4.0,1.0,5.0,1.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,2.0,5.0,3.0,1.0,4.0,5.0,4.0,4.0,1.0,2.0,2.0,5.0,1.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0
80624000.0,0.09879263983658024,70.66,90.69,2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0,1.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,5.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,5.0,5.0,1.0,3.0,2.0,4.0,4.0,2.0,5.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0
81062272.0,0.09932967654830946,71.45,90.98,2.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0,5.0,5.0,2.0,5.0,1.0,3.0,2.0,2.0,3.0,1.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,4.0,1.0,2.0,4.0,5.0,5.0,1.0,5.0,5.0,4.0,5.0,4.0,1.0,1.0,5.0,5.0,2.0,5.0,1.0,3.0,1.0,3.0,5.0,5.0,2.0,1.0
80897984.0,0.09912836620382802,69.94,90.34,5.0,2.0,4.0,1.0,5.0,5.0,5.0,4.0,4.0,3.0,1.0,1.0,5.0,4.0,1.0,1.0,5.0,2.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,2.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,4.0,5.0,5.0
79531584.0,0.09745404760052499,69.39,89.67,3.0,2.0,5.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,5.0,2.0,4.0,1.0,2.0,5.0,4.0,4.0,1.0,5.0,2.0,3.0,5.0,2.0,5.0,1.0,5.0,4.0,1.0,3.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,3.0,1.0,4.0,5.0,4.0,5.0,4.0
81312896.0,0.09963677873334621,68.71,89.71,6.0,4.0,6.0,4.0,4.0,5.0,6.0,3.0,3.0,6.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,6.0,3.0,6.0,6.0,1.0,5.0,3.0,4.0,2.0,6.0,6.0,3.0,6.0,1.0,5.0,3.0,3.0,5.0,5.0,4.0,2.0,5.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,6.0,2.0,5.0,5.0
81514048.0,0.09988326039002919,74.74,93.25,3.0,4.0,5.0,6.0,5.0,6.0,6.0,4.0,4.0,6.0,4.0,6.0,3.0,5.0,3.0,6.0,5.0,6.0,4.0,5.0,2.0,5.0,6.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,4.0,2.0,5.0,6.0,2.0,4.0,3.0,5.0,5.0,4.0,2.0,3.0,4.0,3.0,5.0,2.0,4.0,2.0,5.0,1.0,6.0,6.0,5.0,6.0
79779776.0,0.09775816973371511,70.35,90.47,5.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,2.0,5.0,4.0,2.0,5.0,5.0,1.0,5.0,4.0,1.0,5.0,1.0,2.0,4.0,5.0,1.0,5.0,1.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,5.0,2.0,5.0,2.0,4.0,2.0,5.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,5.0,3.0,5.0,5.0
81038912.0,0.09930105236609843,75.35,93.28,3.0,5.0,2.0,4.0,1.0,4.0,5.0,4.0,5.0,4.0,2.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,3.0,4.0,1.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,5.0,4.0,5.0,4.0
80671936.0,0.09885137822692562,64.07,86.51,1.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,3.0,3.0,4.0,5.0,3.0,4.0,1.0,4.0,3.0,2.0,5.0,5.0,4.0,4.0,4.0,1.0,3.0,3.0,5.0,5.0,2.0,5.0,4.0,2.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,1.0,5.0,5.0,3.0,3.0,4.0,3.0,1.0,4.0,5.0,5.0
80070592.0,0.09811452119663826,74.04,92.54,5.0,2.0,5.0,5.0,4.0,3.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,4.0,3.0,5.0,5.0,5.0,1.0,5.0,1.0,4.0,5.0,4.0,4.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,1.0,4.0,4.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,1.0
81339136.0,0.099668931924323,75.91,93.09,4.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,1.0,2.0,3.0,2.0,1.0,5.0,5.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,1.0,1.0,3.0,1.0,5.0,4.0,1.0,5.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0
81382976.0,0.09972265127997933,72.27,91.52,3.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,5.0,2.0,4.0,2.0,3.0,5.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,3.0,1.0,5.0,4.0,3.0,5.0,3.0,4.0,2.0,1.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,4.0,4.0,2.0,5.0,4.0,1.0,5.0
81508736.0,0.09987675132941681,74.15,92.52,2.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,3.0,1.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,1.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,1.0,5.0,2.0,5.0,5.0,2.0,1.0,1.0,5.0,4.0,4.0,3.0,5.0,4.0,2.0,5.0,2.0,2.0,3.0,1.0,3.0,3.0,5.0,3.0,5.0
81291200.0,0.09961019353397761,73.05,92.18,5.0,5.0,4.0,4.0,6.0,3.0,4.0,6.0,3.0,3.0,6.0,4.0,4.0,5.0,5.0,4.0,4.0,6.0,1.0,2.0,4.0,6.0,5.0,3.0,6.0,5.0,3.0,2.0,3.0,6.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,1.0,2.0,3.0,5.0,5.0,3.0,5.0,2.0,4.0,1.0,1.0,5.0,5.0,6.0
